letra,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
L,0.0,0.0,0.0,-0.06871223449707031,-0.035866618156433105,-0.031187588993418558,-0.1411590278148651,-0.09558063745498657,-0.0572381193674687,-0.20908814668655396,-0.12178659439086914,-0.08450125781070028,-0.2617577314376831,-0.1204952597618103,-0.1132274630404595,-0.08341041207313538,-0.2576797902584076,-0.04700485122572218,-0.09156987071037292,-0.3807504177093506,-0.08349507925282751,-0.0940602719783783,-0.4614705741405487,-0.10712863383065496,-0.09567612409591675,-0.5280452966690063,-0.12471473840247427,-0.02911299467086792,-0.2685389518737793,-0.051959558103192194,-0.04980337619781494,-0.26230743527412415,-0.11100107309590612,-0.059773027896881104,-0.16750425100326538,-0.12281927344571386,-0.06140267848968506,-0.10495930910110474,-0.11891997483741079,0.022043347358703613,-0.2470533847808838,-0.06028268364440237,0.0009135603904724121,-0.22573763132095337,-0.11200871196757589,-0.014526128768920898,-0.14232152700424194,-0.10268390801917349,-0.019282937049865723,-0.0903673768043518,-0.0840916472412232,0.06743007898330688,-0.20809990167617798,-0.07159583893786703,0.04841816425323486,-0.19309383630752563,-0.1038328993059281,0.022548794746398926,-0.1307336688041687,-0.0958276006318215,0.01066732406616211,-0.09289336204528809,-0.0816393333412293
L,0.0,0.0,0.0,-0.0691385269165039,-0.03326213359832764,-0.028328842851394143,-0.14210587739944458,-0.09395259618759155,-0.05264581683563563,-0.2094631791114807,-0.12184017896652222,-0.0784443760244784,-0.2620898485183716,-0.12283921241760254,-0.106029353472465,-0.08447131514549255,-0.25353187322616577,-0.045827567013972725,-0.09358108043670654,-0.37761032581329346,-0.08264592233585688,-0.09724530577659607,-0.45878830552101135,-0.10660400930332514,-0.09902748465538025,-0.5253062844276428,-0.12412007841753336,-0.031072914600372314,-0.26262179017066956,-0.051289367857449975,-0.052008867263793945,-0.2593023180961609,-0.10934308859991404,-0.05865061283111572,-0.16471344232559204,-0.12041484508203837,-0.05710798501968384,-0.10343557596206665,-0.11601255032705637,0.020181238651275635,-0.2422041893005371,-0.05977842900442454,-0.002128124237060547,-0.22792166471481323,-0.10878863129305216,-0.017076611518859863,-0.14480721950531006,-0.09770791176246973,-0.020897507667541504,-0.09411376714706421,-0.0786625960795817,0.06620842218399048,-0.20419669151306152,-0.07112433705019328,0.04513239860534668,-0.19194185733795166,-0.1012271935074267,0.01939976215362549,-0.1300240159034729,-0.09183789733337733,0.009285330772399902,-0.09340327978134155,-0.07695885691332194
L,0.0,0.0,0.0,-0.07073891162872314,-0.03360563516616821,-0.027355409708661682,-0.1421855092048645,-0.09646517038345337,-0.05138451561037982,-0.21131771802902222,-0.12650293111801147,-0.07730846434537852,-0.26384082436561584,-0.13025778532028198,-0.10500481307212794,-0.08555594086647034,-0.2583100497722626,-0.044161747691077835,-0.09345078468322754,-0.3791412115097046,-0.08234624892179454,-0.0962054431438446,-0.4586718678474426,-0.10705167382661784,-0.09682393074035645,-0.5259342789649963,-0.12503592252437556,-0.031067192554473877,-0.2677972614765167,-0.04997572630350078,-0.049391210079193115,-0.26020151376724243,-0.10465678900186504,-0.05867171287536621,-0.16787421703338623,-0.11314286619131053,-0.058896780014038086,-0.11883682012557983,-0.10873620539609874,0.02112734317779541,-0.24512344598770142,-0.05924972846810306,0.0012932419776916504,-0.22638946771621704,-0.10838670611087764,-0.016434073448181152,-0.14481180906295776,-0.09623080819551433,-0.02149718999862671,-0.10550785064697266,-0.07733667224351848,0.0669981837272644,-0.2058998942375183,-0.07120381623212779,0.0512242317199707,-0.19390898942947388,-0.10188027798835719,0.022401928901672363,-0.13011610507965088,-0.0912475544184872,0.009180068969726562,-0.0967136025428772,-0.07598493575756038
L,0.0,0.0,0.0,-0.07038575410842896,-0.034538209438323975,-0.02803896031608133,-0.14373913407325745,-0.09676218032836914,-0.051611641787786766,-0.21173745393753052,-0.12491875886917114,-0.07652762382556944,-0.26404011249542236,-0.12864679098129272,-0.10260686128665952,-0.08514726161956787,-0.25584474205970764,-0.04594851135541944,-0.09399983286857605,-0.3766227960586548,-0.08028761892845182,-0.09716460108757019,-0.45545417070388794,-0.10200240313341169,-0.0983564555644989,-0.5217258334159851,-0.11849614083101301,-0.030396759510040283,-0.26915252208709717,-0.05153752341200857,-0.051093220710754395,-0.24515056610107422,-0.10418688356210737,-0.05812489986419678,-0.15729230642318726,-0.11344285904695539,-0.05593353509902954,-0.10851019620895386,-0.11026817410518674,0.021850228309631348,-0.24764925241470337,-0.0601107127897933,-0.0006773471832275391,-0.21222048997879028,-0.10548657774259595,-0.015320539474487305,-0.1374836564064026,-0.09487546830703764,-0.018312573432922363,-0.10081368684768677,-0.07836236655046491,0.0684165358543396,-0.20932573080062866,-0.07175431995918302,0.05037534236907959,-0.18467146158218384,-0.0989392459325984,0.025056958198547363,-0.12502944469451904,-0.08944264649679212,0.014114201068878174,-0.09411829710006714,-0.07580204158355741
L,0.0,0.0,0.0,-0.06735694408416748,-0.033884644508361816,-0.02973231150679112,-0.14075568318367004,-0.09720230102539062,-0.05299961044363499,-0.20706939697265625,-0.12662434577941895,-0.07691687568001271,-0.2603965103626251,-0.13148951530456543,-0.10216197593979359,-0.08411434292793274,-0.26027214527130127,-0.0469854570823145,-0.0931711494922638,-0.3803313970565796,-0.07992368413977147,-0.0960695743560791,-0.45993855595588684,-0.1007637329297495,-0.09838694334030151,-0.5254806280136108,-0.116584176559968,-0.029509425163269043,-0.2772490084171295,-0.05095747335724354,-0.05040031671524048,-0.2483031153678894,-0.10470245255999089,-0.05749017000198364,-0.15724271535873413,-0.11551295443348408,-0.05704784393310547,-0.1015622615814209,-0.11241922004990101,0.02258622646331787,-0.25934913754463196,-0.05763243361286641,-0.001227259635925293,-0.2091350555419922,-0.1026020444827509,-0.014628827571868896,-0.13157188892364502,-0.09285024776033879,-0.018391191959381104,-0.08963775634765625,-0.07659898175768376,0.06864100694656372,-0.22397005558013916,-0.06763097866348744,0.04778432846069336,-0.18456554412841797,-0.09436927958302022,0.02550739049911499,-0.12183380126953125,-0.08545838518909932,0.017071306705474854,-0.0888403058052063,-0.07192985190920353
L,0.0,0.0,0.0,-0.0698462724685669,-0.03590613603591919,-0.02852700476860548,-0.1420321762561798,-0.09948062896728516,-0.051474033047909984,-0.20972639322280884,-0.1299971342086792,-0.07562093635415579,-0.2611936628818512,-0.13525938987731934,-0.10090984602784658,-0.08522927761077881,-0.25953394174575806,-0.04328930576657797,-0.09473669528961182,-0.38059496879577637,-0.07845197816705252,-0.09814721345901489,-0.4617994427680969,-0.10098153551435018,-0.09956163167953491,-0.528020590543747,-0.11770241161202932,-0.031430721282958984,-0.2733386754989624,-0.04809209530567671,-0.05173218250274658,-0.2564127445220947,-0.10355866899108435,-0.057318806648254395,-0.16509968042373657,-0.11414558639144445,-0.0556638240814209,-0.10871332883834839,-0.11003539164876486,0.020791947841644287,-0.2540033459663391,-0.05608549540257002,-0.0021762847900390625,-0.21816015243530273,-0.10274972220277334,-0.016072869300842285,-0.1417195200920105,-0.09339732875442053,-0.019781768321990967,-0.10088849067687988,-0.07640112390136267,0.06795936822891235,-0.21671748161315918,-0.06717955519771124,0.045587241649627686,-0.1856054663658142,-0.0947270860276177,0.019552111625671387,-0.12606662511825562,-0.08659383108233953,0.0079270601272583,-0.09533780813217163,-0.07329946955060507
M,0.0,0.0,0.0,0.030625253915786743,0.07649710774421692,0.02479321000402024,0.053060710430145264,0.17674115300178528,0.03585943443005135,0.06518799066543579,0.2559536397457123,0.044856591646123434,0.07070297002792358,0.31001153588294983,0.05328686771218827,0.030684471130371094,0.2351093590259552,0.0038220736035441405,0.029183566570281982,0.36955931782722473,0.004600769404817129,0.028812795877456665,0.4389636814594269,0.00868096624736836,0.030832111835479736,0.49081090092658997,0.013292615797865892,0.022415101528167725,0.24285969138145447,-0.007945161748182272,0.019473522901535034,0.38468053936958313,-0.008806612777959799,0.023527920246124268,0.4595186412334442,-0.007157599523168301,0.02797815203666687,0.513836532831192,-0.004392927016567683,0.015550702810287476,0.2413690984249115,-0.015981152157735323,0.01657789945602417,0.3678605854511261,-0.012924621317040419,0.019538819789886475,0.44154223799705505,-0.011815111588191485,0.022932767868041992,0.4959903657436371,-0.011432772006344294,0.013499051332473755,0.23122188448905945,-0.02114514956946323,0.02151024341583252,0.33097514510154724,-0.0150704062240834,0.024127662181854248,0.3868807852268219,-0.00881324565733621,0.027221262454986572,0.4307842552661896,-0.0038156606885308975
M,0.0,0.0,0.0,-0.0036844611167907715,0.09033134579658508,0.05059976094261742,0.011055201292037964,0.18905982375144958,0.07127344199315644,0.02266290783882141,0.2605725824832916,0.08630181440011597,0.027786612510681152,0.30568304657936096,0.09916647114650345,0.014737218618392944,0.2440061867237091,0.016836709909597403,0.014097660779953003,0.37102916836738586,0.025337276615658766,0.015966325998306274,0.43833544850349426,0.03486475312010384,0.02116614580154419,0.48787423968315125,0.04263598435417748,0.03048306703567505,0.24478843808174133,-0.0032941786493267955,0.021227329969406128,0.38333508372306824,-0.00042161370302551404,0.01981791853904724,0.45758774876594543,0.005253051974335676,0.020591288805007935,0.5131970345973969,0.010868175521949297,0.042536377906799316,0.23721781373023987,-0.016049551210841173,0.036383241415023804,0.3621040880680084,-0.00722537086485886,0.034286439418792725,0.43736031651496887,-0.001644906603274876,0.034446507692337036,0.49217769503593445,0.0011172941732127128,0.05271691083908081,0.22204363346099854,-0.023090850926479334,0.0540621280670166,0.3138262927532196,-0.005430375124802822,0.04665541648864746,0.35784122347831726,0.009608056031623846,0.04044175148010254,0.38564905524253845,0.01947326549188233
M,0.0,0.0,0.0,-0.03465798497200012,0.08870899677276611,0.052154522011193194,-0.02372339367866516,0.18707826733589172,0.07595015651932613,0.0014267265796661377,0.25655895471572876,0.09399979151240245,0.022882044315338135,0.29787200689315796,0.10997864193669216,-0.012441933155059814,0.24812954664230347,0.016490410635384478,-0.011521190404891968,0.37319445610046387,0.023492101201924243,-0.008597970008850098,0.4397146701812744,0.034840829292448916,-0.0030948519706726074,0.48826223611831665,0.04476946927061931,0.024379104375839233,0.2463381290435791,-0.002842566376415334,0.021818429231643677,0.3861425518989563,-0.0030814578345541577,0.024623483419418335,0.4593643546104431,0.007479217456790366,0.02948671579360962,0.5112139582633972,0.018890196079524912,0.05234295129776001,0.22993260622024536,-0.01502514668354138,0.04969674348831177,0.355842649936676,-0.01084251739629849,0.04774034023284912,0.42994314432144165,-0.0020095858777438025,0.04880398511886597,0.48105084896087646,0.006281758280607619,0.0733041763305664,0.20337814092636108,-0.020982429763165555,0.07292371988296509,0.29648590087890625,-0.006278334097800098,0.06567531824111938,0.33949369192123413,0.009639952885123648,0.05877774953842163,0.364712119102478,0.02219320050826923
M,0.0,0.0,0.0,0.0534496009349823,0.07121008634567261,0.038453970164098905,0.07745149731636047,0.16522884368896484,0.05426121509078996,0.0823306143283844,0.2449244260787964,0.06354728719595926,0.07210412621498108,0.2978694438934326,0.0707256012261297,0.08154222369194031,0.21852272748947144,0.019006183430590795,0.06780794262886047,0.33326196670532227,0.017288629025259183,0.05410775542259216,0.39263033866882324,0.02063484123353021,0.04247009754180908,0.43466877937316895,0.02471615193788068,0.04916217923164368,0.2325919270515442,-0.003626932796052529,0.04251006245613098,0.368793785572052,-0.009301071926913096,0.039510250091552734,0.44760626554489136,-0.008851506687662436,0.03886491060256958,0.507066011428833,-0.006925908323339058,0.01350855827331543,0.23639613389968872,-0.023164551645479037,0.008258670568466187,0.36824119091033936,-0.029235502645335032,0.00992688536643982,0.4480159878730774,-0.03219457337256415,0.014661520719528198,0.5086414217948914,-0.03313553699847205,-0.023691236972808838,0.23170727491378784,-0.03857570880647643,-0.017881661653518677,0.3444021940231323,-0.04379484423991187,-0.013018131256103516,0.4093587398529053,-0.0450750514268492,-0.00754353404045105,0.46189993619918823,-0.04476716363426192
M,0.0,0.0,0.0,0.0570032000541687,0.07234996557235718,0.043819308816246405,0.07938790321350098,0.16735497117042542,0.06246842124944152,0.08251726627349854,0.24492257833480835,0.07400068694239081,0.06796270608901978,0.29613906145095825,0.08317255282288016,0.08095139265060425,0.2270275354385376,0.02478563094025077,0.07263976335525513,0.34224581718444824,0.028273972286633864,0.06377142667770386,0.40089380741119385,0.03527072125559272,0.0548095703125,0.44463860988616943,0.04086270236854972,0.046629518270492554,0.239332914352417,0.0012899352701154498,0.043608635663986206,0.37128156423568726,-0.0011230005651938768,0.041975975036621094,0.4477505087852478,0.0013863222671446351,0.04095366597175598,0.5063018798828125,0.004545653774194136,0.01091378927230835,0.23875588178634644,-0.018214083672710046,0.009853273630142212,0.36743080615997314,-0.022473859996743784,0.012549042701721191,0.4440559148788452,-0.02359437143916665,0.016398757696151733,0.501209020614624,-0.02345355919117509,-0.024144619703292847,0.2290613055229187,-0.03287270239109574,-0.01773977279663086,0.3362963795661926,-0.03643088361734925,-0.013647377490997314,0.3976658582687378,-0.035788531811185464,-0.00906229019165039,0.44676727056503296,-0.03425377181286393
M,0.0,0.0,0.0,0.05667001008987427,0.07677686214447021,0.04012135361591618,0.0773581862449646,0.17297446727752686,0.0581353897349004,0.07607173919677734,0.24447208642959595,0.07112313007274906,0.06216633319854736,0.29138970375061035,0.08202490900913517,0.07321864366531372,0.23765826225280762,0.019605460961258814,0.06508326530456543,0.3576250672340393,0.023889017675912783,0.05890160799026489,0.4234333634376526,0.030921663542187616,0.05330228805541992,0.4721232056617737,0.03716746290484707,0.039526551961898804,0.24705493450164795,0.0012934587783206553,0.03363153338432312,0.3795391917228699,0.0008960743787724823,0.03274601697921753,0.4536259174346924,0.0042418860019211024,0.033386051654815674,0.5106686949729919,0.008317958016789362,0.006121009588241577,0.24339032173156738,-0.012597528833055094,0.002567797899246216,0.36775821447372437,-0.013026306021117762,0.005386769771575928,0.44209057092666626,-0.012181411112749174,0.009087085723876953,0.4983977675437927,-0.01075947339376171,-0.022951364517211914,0.2309473752975464,-0.0217951113237973,-0.017518162727355957,0.33475255966186523,-0.020097787107431486,-0.0142783522605896,0.3939400315284729,-0.01563542949696739,-0.010111749172210693,0.4408188462257385,-0.011315873439514235
M,0.0,0.0,0.0,0.05359560251235962,0.07957828044891357,0.052164332260787205,0.07279139757156372,0.17462661862373352,0.07584880783170433,0.07169598340988159,0.24867433309555054,0.09370382620900841,0.05582934617996216,0.2976498007774353,0.110350941558778,0.06950658559799194,0.2387821078300476,0.029744855379163937,0.05397135019302368,0.36299026012420654,0.04038763909548493,0.04717987775802612,0.4277232885360718,0.05204822613805504,0.041834861040115356,0.47576260566711426,0.06113714097946854,0.03870028257369995,0.2426043152809143,0.009651984339058117,0.029909491539001465,0.3784181475639343,0.013368048024773316,0.029209613800048828,0.4517752528190613,0.019969302480518536,0.03160586953163147,0.5091599225997925,0.02578463523596497,0.007003843784332275,0.2362651824951172,-0.004576708404869123,0.0004769265651702881,0.36457884311676025,-0.0005815417790415722,0.005632311105728149,0.4416855573654175,0.0019739270391312402,0.011623650789260864,0.49759429693222046,0.003743347497135119,-0.02483406662940979,0.22494173049926758,-0.012709421786070152,-0.020142793655395508,0.32601916790008545,-0.003897667611539646,-0.01669958233833313,0.3832135796546936,0.002840433986335711,-0.01129847764968872,0.4270569682121277,0.007449344517141299
M,0.0,0.0,0.0,-0.010592758655548096,0.08011093735694885,0.03728841351946244,0.0007355809211730957,0.1771765947341919,0.052855094099840016,0.014390140771865845,0.2513965964317322,0.06350279706200013,0.02513149380683899,0.2983579635620117,0.07257053362806687,0.01067402958869934,0.2385290265083313,0.01365131898452887,0.009887456893920898,0.3657205104827881,0.019254983539184423,0.009372025728225708,0.43310970067977905,0.026747969115575643,0.013440459966659546,0.48384183645248413,0.032748055780729146,0.027687638998031616,0.24160736799240112,-0.003958263298073916,0.019040018320083618,0.37641042470932007,-0.0030244333702569293,0.01811358332633972,0.45044225454330444,-0.00010072800981220098,0.01956486701965332,0.5057204365730286,0.0034750475515181733,0.041627466678619385,0.23255109786987305,-0.01629602616051784,0.036058664321899414,0.35480254888534546,-0.012703100082973151,0.033832699060440063,0.4305374026298523,-0.01202919506798139,0.034999191761016846,0.4858238101005554,-0.012202731197277217,0.05417332053184509,0.21491432189941406,-0.024259070729414134,0.05702057480812073,0.30458611249923706,-0.015075727229515223,0.05109122395515442,0.3472920060157776,-0.005962485776791482,0.046777576208114624,0.3763939142227173,0.00045051084268266095
M,0.0,0.0,0.0,0.03293931484222412,0.0696885883808136,0.04396051471418616,0.05545246601104736,0.1622411608695984,0.06436634366697547,0.06254065036773682,0.2372729778289795,0.078920963456099,0.05945664644241333,0.28948473930358887,0.09179341350979087,0.04824429750442505,0.22644257545471191,0.020254564707343548,0.03761988878250122,0.3491731286048889,0.024147258375947445,0.03152158856391907,0.415317177772522,0.03202349995559928,0.0271146297454834,0.46425437927246094,0.03872620244807479,0.036448776721954346,0.23745471239089966,-0.00016854681301481378,0.030473530292510986,0.37541061639785767,-0.0036673629626733373,0.030066698789596558,0.4510132074356079,0.0004630880751079758,0.03140801191329956,0.5058762431144714,0.005732656226669519,0.01936247944831848,0.2395673394203186,-0.016039619917805226,0.012888580560684204,0.36913639307022095,-0.01785966450982812,0.01405373215675354,0.4441438317298889,-0.017024690980846913,0.017759352922439575,0.49984049797058105,-0.01527242990844968,-0.002277076244354248,0.23494356870651245,-0.027110473017032177,-0.003689199686050415,0.34636229276657104,-0.026445236752564938,-0.0037346184253692627,0.4091193675994873,-0.024039291540915997,-0.0017997026443481445,0.4579358696937561,-0.021261949787671597
M,0.0,0.0,0.0,0.05337792634963989,0.06867268681526184,0.04071382556350045,0.07617008686065674,0.1611206829547882,0.05361048627884202,0.07954126596450806,0.23960575461387634,0.0583758813539248,0.06653964519500732,0.29348495602607727,0.06054264430196099,0.08057045936584473,0.21664604544639587,0.018396812791536377,0.06659907102584839,0.34150388836860657,0.01685210254282765,0.05349451303482056,0.4052957594394684,0.02081793483586125,0.04196012020111084,0.45101889967918396,0.02510495979578309,0.051538944244384766,0.22863247990608215,-0.007417181206335499,0.04326966404914856,0.3706294000148773,-0.012577903156568482,0.03779047727584839,0.45067867636680603,-0.01100520014523454,0.034584641456604004,0.5079968869686127,-0.008242240806509926,0.01748555898666382,0.22993341088294983,-0.029800898095061257,0.015004187822341919,0.36620113253593445,-0.03339433919398971,0.01564711332321167,0.4441336691379547,-0.0330770673951406,0.01871204376220703,0.5010114014148712,-0.0323867934545774,-0.019159018993377686,0.22273209691047668,-0.04821456473081298,-0.010860830545425415,0.33646759390830994,-0.048429998268773033,-0.0068092942237854,0.3990481197834015,-0.04489638160674758,-0.002604156732559204,0.4481227695941925,-0.0417498784860868
M,0.0,0.0,0.0,0.04873943328857422,0.07976919412612915,0.05491090922611619,0.06673341989517212,0.17230430245399475,0.0783200597669449,0.06412065029144287,0.24409833550453186,0.09218372016209031,0.04700106382369995,0.29369381070137024,0.1027537247444954,0.0758354663848877,0.23234209418296814,0.037570807924446115,0.056539952754974365,0.3499835431575775,0.04374066724437142,0.045749545097351074,0.4160304367542267,0.05043211190956498,0.03835171461105347,0.46556952595710754,0.05494845270174409,0.048340678215026855,0.24077138304710388,0.008203278137322911,0.0346604585647583,0.3744606673717499,0.010852882480200776,0.028850555419921875,0.4482492506504059,0.014250748632427701,0.02675977349281311,0.5038619339466095,0.016426557516631135,0.0165061354637146,0.23883500695228577,-0.016979869613471976,0.005375415086746216,0.3674452006816864,-0.015825718799654,0.0041474997997283936,0.4436012804508209,-0.015801599407616607,0.006013244390487671,0.4999183118343353,-0.01697048560721015,-0.01975429058074951,0.23159101605415344,-0.036957264104906073,-0.01849105954170227,0.3422999083995819,-0.03852560386997794,-0.016039550304412842,0.4063955247402191,-0.038593679824892035,-0.012002676725387573,0.4580627977848053,-0.03860867784363364
M,0.0,0.0,0.0,0.054224878549575806,0.07338526844978333,0.043584135826677084,0.07362791895866394,0.1663493812084198,0.06426245113834739,0.07069429755210876,0.24128451943397522,0.07831435045227408,0.05258491635322571,0.29109737277030945,0.08997427066788077,0.08132413029670715,0.2302902638912201,0.031135109718888998,0.06713399291038513,0.34869685769081116,0.03806739067658782,0.056910425424575806,0.41385576128959656,0.045261559542268515,0.04766973853111267,0.46070221066474915,0.05065662181004882,0.0467245876789093,0.24491432309150696,0.009489782620221376,0.04069545865058899,0.3785947263240814,0.013756867963820696,0.037110358476638794,0.4518440067768097,0.016651356127113104,0.03526487946510315,0.5073719322681427,0.018582438584417105,0.010559141635894775,0.24672123789787292,-0.008547633420675993,0.008227378129959106,0.372989684343338,-0.0069955200888216496,0.008698463439941406,0.4481811225414276,-0.008052832912653685,0.010269314050674438,0.5037095844745636,-0.009500468615442514,-0.025748729705810547,0.24016150832176208,-0.022061743307858706,-0.016907453536987305,0.3481050431728363,-0.022208249662071466,-0.011772304773330688,0.4107239544391632,-0.021490589249879122,-0.005749911069869995,0.4623918831348419,-0.020726437214761972
M,0.0,0.0,0.0,-0.041779279708862305,0.1029835045337677,0.02323107873058916,-0.03314247727394104,0.19984585046768188,0.030011393921142826,-0.0020408928394317627,0.2657022178173065,0.036238121660119305,0.026891648769378662,0.30352094769477844,0.04266586047566534,-0.0068624913692474365,0.2509869635105133,-0.021385804890030613,-0.0036745667457580566,0.3817198574542999,-0.029854144109719982,0.0003234446048736572,0.4539143145084381,-0.03252712371789812,0.0068438053131103516,0.5073937475681305,-0.032300898013943424,0.03234019875526428,0.24379447102546692,-0.02841500300013422,0.0359746515750885,0.391570121049881,-0.038751584617727985,0.038172245025634766,0.47564616799354553,-0.03943017604791521,0.04111713171005249,0.5324991047382355,-0.03802726524912714,0.06677767634391785,0.22571209073066711,-0.02841733130657076,0.06328532099723816,0.34494104981422424,-0.018867035536402454,0.04557770490646362,0.37506791949272156,5.729506489160485e-05,0.03263688087463379,0.3802278935909271,0.013373849773472557,0.09164336323738098,0.19920745491981506,-0.02665918055021166,0.10103663802146912,0.29566487669944763,-0.009079023404353848,0.08626392483711243,0.3270207345485687,0.012140912795132408,0.07151171565055847,0.3352857530117035,0.029184107528692493
M,0.0,0.0,0.0,0.06108662486076355,0.07118138670921326,0.005479194761406347,0.08432024717330933,0.1651715338230133,0.005402061228792832,0.07956802845001221,0.2479051649570465,0.006715872396867439,0.06640976667404175,0.3032451570034027,0.011480110769312546,0.07426449656486511,0.21439862251281738,-0.027981442327458694,0.07790833711624146,0.33710435032844543,-0.03248662401254876,0.06640303134918213,0.32072868943214417,-0.024150230849940613,0.06000274419784546,0.2919551432132721,-0.01378943391408427,0.029907584190368652,0.2324623167514801,-0.033669988552887276,0.02350178360939026,0.38075384497642517,-0.040739632139761284,0.021640121936798096,0.4551100432872772,-0.03921655465181573,0.02613160014152527,0.510919600725174,-0.03632508490498765,-0.006066501140594482,0.23248645663261414,-0.035708348194916084,-0.0027452707290649414,0.3583568036556244,-0.04117293928082688,0.0024057626724243164,0.40644314885139465,-0.03919729117568238,0.009689420461654663,0.4378845989704132,-0.03599939767535432,-0.03209373354911804,0.21854424476623535,-0.035265571365911796,-0.011793792247772217,0.30938681960105896,-0.030973744506795242,0.006710797548294067,0.31805184483528137,-0.016636124740202263,0.017613381147384644,0.3144437372684479,-0.005025867300886944
M,0.0,0.0,0.0,0.06810903549194336,0.07720491290092468,0.008879348464461145,0.09188047051429749,0.171117901802063,0.0075250480474551296,0.08097013831138611,0.24791595339775085,0.00714184000730711,0.0600355863571167,0.30127790570259094,0.00934355595722991,0.08224216103553772,0.21987751126289368,-0.031977380797115984,0.08054700493812561,0.34674927592277527,-0.03831492288395566,0.068759024143219,0.32809141278266907,-0.0314711361972968,0.06192833185195923,0.29526737332344055,-0.022009193137137117,0.030159413814544678,0.23760706186294556,-0.04029102919980687,0.024366706609725952,0.3873586356639862,-0.05041192395970029,0.023643672466278076,0.46434637904167175,-0.051816350951639834,0.028930753469467163,0.5210030376911163,-0.0509159184841792,-0.011825650930404663,0.2347298264503479,-0.043758909389225664,-0.006750971078872681,0.3624587953090668,-0.051717336460797014,0.002541869878768921,0.4225463569164276,-0.05266060604139966,0.012970954179763794,0.46362170577049255,-0.051497223958222094,-0.04129546880722046,0.21849429607391357,-0.04383575467750234,-0.014043807983398438,0.302533894777298,-0.04048643930241269,0.008709371089935303,0.309314101934433,-0.025838040917960825,0.02134793996810913,0.303146094083786,-0.014027115128783407
M,0.0,0.0,0.0,-0.043755948543548584,0.09221535921096802,0.006868204091858843,-0.03780102729797363,0.19410225749015808,0.00795665335766671,-0.009550541639328003,0.264742374420166,0.007409283415597656,0.020429342985153198,0.3042945861816406,0.006935161062699535,-0.017598003149032593,0.24185901880264282,-0.01750163129605653,-0.009548723697662354,0.36301881074905396,-0.025276073730367443,-0.012066811323165894,0.4128742814064026,-0.027034902489560864,-0.008438050746917725,0.45052570104599,-0.026112392089146397,0.023131906986236572,0.2416732907295227,-0.02514431952573659,0.02250427007675171,0.38102418184280396,-0.0314949802223623,0.018595993518829346,0.45900124311447144,-0.032186122155565045,0.01992166042327881,0.5155889987945557,-0.03205343476571443,0.06159842014312744,0.2281547486782074,-0.029961166447776577,0.06429508328437805,0.3466987609863281,-0.035756194508451244,0.04832056164741516,0.33790045976638794,-0.02991703107096555,0.040329545736312866,0.3087354302406311,-0.022863309374827168,0.09200718998908997,0.20917901396751404,-0.033547495967525265,0.090688556432724,0.3052675724029541,-0.0332008204523504,0.07404282689094543,0.30108654499053955,-0.020529418728131077,0.06286892294883728,0.2759609818458557,-0.00864302228279712
M,0.0,0.0,0.0,0.06409063935279846,0.060937196016311646,0.005025653773927274,0.08980825543403625,0.1561717689037323,0.0034065592568452985,0.0813358724117279,0.2430334985256195,0.0020833780523474843,0.06345546245574951,0.30195680260658264,0.004827702092015329,0.09622099995613098,0.20686495304107666,-0.018034001672631916,0.08619305491447449,0.33605632185935974,-0.029061887273556408,0.06937989592552185,0.3229385316371918,-0.028005858743554768,0.061646491289138794,0.2908051908016205,-0.021705746510988888,0.047980695962905884,0.2278779149055481,-0.02379566044545811,0.037934720516204834,0.3697744905948639,-0.026939105102783856,0.033266812562942505,0.4350716769695282,-0.025771710881954846,0.03524532914161682,0.4837218225002289,-0.024814121285444912,0.005435526371002197,0.23653528094291687,-0.02831441708839577,0.0018100440502166748,0.3594752252101898,-0.029073564195996937,0.0030183494091033936,0.41826269030570984,-0.028361009294158634,0.01039278507232666,0.4610731303691864,-0.02853470467961472,-0.029165059328079224,0.235430508852005,-0.031628835806614575,-0.0238552987575531,0.31828245520591736,-0.025927856424814877,-0.017919570207595825,0.34800752997398376,-0.016463482612735447,-0.01112470030784607,0.3687190115451813,-0.009558958793050465
